OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,Order Quantity,Discount Applied,Unit Cost,Unit Price,Procurement_to_Order_Days,Order_to_Ship_Days,Ship_to_Delivery_Days,Total_Lead_Time,Profit_Margin,Total_Revenue,Price_Quantity_Interaction,Cost_Quantity_Interaction,Discount_Price_Interaction,Margin_Quantity_Interaction,LeadTime_Quantity_Interaction,Price_Cost_Ratio,Discount_Margin_Interaction,iso_forest_outlier,Discount Applied_transformed,Total_Revenue_transformed,Price_Quantity_Interaction_transformed,Cost_Quantity_Interaction_transformed,Discount_Price_Interaction_transformed,Margin_Quantity_Interaction_transformed,_SalesTeamID_x__CustomerID,_SalesTeamID_x__StoreID,_SalesTeamID_x__ProductID,_SalesTeamID_x_Order Quantity,_SalesTeamID_x_Discount Applied,_SalesTeamID_x_Unit Cost,_SalesTeamID_x_Unit Price,_SalesTeamID_x_Procurement_to_Order_Days,_SalesTeamID_x_Order_to_Ship_Days,_CustomerID_x__StoreID,_CustomerID_x__ProductID,_CustomerID_x_Order Quantity,_CustomerID_x_Discount Applied,_CustomerID_x_Unit Cost,_CustomerID_x_Unit Price,_CustomerID_x_Procurement_to_Order_Days,_CustomerID_x_Order_to_Ship_Days,_StoreID_x__ProductID,_StoreID_x_Order Quantity,_StoreID_x_Discount Applied,_StoreID_x_Unit Cost,_StoreID_x_Unit Price,_StoreID_x_Procurement_to_Order_Days,_StoreID_x_Order_to_Ship_Days,_ProductID_x_Order Quantity,_ProductID_x_Discount Applied,_ProductID_x_Unit Cost,_ProductID_x_Unit Price,_ProductID_x_Procurement_to_Order_Days,_ProductID_x_Order_to_Ship_Days,Order Quantity_x_Discount Applied,Order Quantity_x_Unit Cost,Order Quantity_x_Unit Price,Order Quantity_x_Procurement_to_Order_Days,Order Quantity_x_Order_to_Ship_Days,Discount Applied_x_Unit Cost,Discount Applied_x_Unit Price,Discount Applied_x_Procurement_to_Order_Days,Discount Applied_x_Order_to_Ship_Days,Unit Cost_x_Procurement_to_Order_Days,Unit Cost_x_Order_to_Ship_Days,Unit Price_x_Procurement_to_Order_Days,Unit Price_x_Order_to_Ship_Days,Procurement_to_Order_Days_x_Order_to_Ship_Days
SO - 0003007,Online,WARE-UHY1004,2019-02-04,2019-05-07,2019-05-10,2019-05-11,7,0.1,1096.05,2673.3,92,3,1,96,1.1951279594908994,16841.79,18713.100000000002,7672.349999999999,267.33000000000004,6.800000000000002,672.0,2.3809588318433983,0.11951279594908995,0.0,0.2379668888183211,1.111079018700669,1.0904133780473482,0.6260736365689089,0.5219709465209708,1.731406340857918,247,4902,361,133,1.9000000000000001,20824.95,50792.700000000004,1748,57,3354,247,91,1.3,14248.65,34752.9,1196,39,4902,1806,25.8,282780.89999999997,689711.4,23736,774,133,1.9000000000000001,20824.95,50792.700000000004,1748,57,0.7000000000000001,7672.349999999999,18713.100000000002,644,21,109.605,267.33000000000004,9.200000000000001,0.30000000000000004,100836.59999999999,3288.1499999999996,245943.6,8019.900000000001,276
SO - 0003008,Online,WARE-NMK1003,2019-02-04,2019-05-07,2019-05-09,2019-05-11,6,0.3,403.07,857.6,92,3,2,96,0.4893690922172326,3601.92,5145.6,2418.42,257.28,2.9362145533033956,576.0,2.1276701317383764,0.12500000000000003,0.0,1.799423038740718,-0.4826335902637345,-0.2714894440206093,-0.5036683524012342,0.48106548172768226,0.7229500102369791,210,2115,420,90,4.5,6046.05,12864.0,1380,45,1974,392,84,4.2,5642.98,12006.4,1288,42,3948,846,42.3,56832.87,120921.6,12972,423,168,8.4,11285.96,24012.8,2576,84,1.7999999999999998,2418.42,5145.6,552,18,120.92099999999999,257.28,27.599999999999998,0.8999999999999999,37082.44,1209.21,78899.2,2572.8,276
SO - 0003009,Online,WARE-XYS1001,2019-02-04,2019-05-07,2019-06-02,2019-06-11,5,0.05,1019.14,2485.7,92,26,9,127,1.1951283014260554,11807.074999999999,12428.5,5095.7,124.285,6.58533175029927,635.0,2.3809588318433983,0.06585331750299271,0.0,-1.1667839207886594,0.7077243111822109,0.626887807948477,0.2019197680018814,-0.2606837203984321,1.692797686890467,624,676,533,65,0.65,13248.82,32314.1,1196,338,2496,1968,240,2.4000000000000004,48918.72,119313.59999999999,4416,1248,2132,260,2.6,52995.28,129256.4,4784,1352,205,2.0500000000000003,41784.74,101913.7,3772,1066,0.25,5095.7,12428.5,460,130,50.957,124.285,4.6000000000000005,1.3,93760.88,26497.64,228684.4,64628.2,2392
SO - 0003010,Wholesale,WARE-NMK1003,2019-02-04,2019-05-07,2019-05-27,2019-06-04,7,0.05,1990.17,2519.2,92,20,8,120,0.20253043709833818,16752.679999999997,17634.399999999998,13931.19,125.96,1.4177130596883671,840.0,1.2658215127350292,0.01012652185491691,0.0,-1.1667839207886594,1.1048803426813254,1.021204324685946,1.295427461502396,-0.2476236100040794,-0.08110571060845623,1269,3996,972,189,1.35,53734.590000000004,68018.4,2484,540,6956,1692,329,2.35,93537.99,118402.4,4324,940,5328,1036,7.4,294545.16000000003,372841.6,13616,2960,252,1.8,71646.12,90691.2,3312,720,0.35000000000000003,13931.19,17634.399999999998,644,140,99.50850000000001,125.96,4.6000000000000005,1.0,183095.64,39803.4,231766.4,50384.0,1840
SO - 0003011,In-Store,WARE-NBV1002,2019-02-04,2019-05-07,2019-05-29,2019-06-06,4,0.2,618.41,951.4,92,22,8,122,0.23076923076923084,3044.48,3805.6,2473.64,190.28,0.9230769230769234,488.0,1.5384615384612896,0.04615384615384617,0.0,1.4194088442496877,-0.6333001610386316,-0.5499464505835294,-0.4834897311658604,0.16554423883519345,-0.4855117530290697,216,675,153,36,1.8,5565.69,8562.6,828,198,1800,408,96,4.800000000000001,14841.84,22833.6,2208,528,1275,300,15.0,46380.75,71355.0,6900,1650,68,3.4000000000000004,10512.97,16173.8,1564,374,0.8,2473.64,3805.6,368,88,123.682,190.28,18.400000000000002,4.4,56893.719999999994,13605.019999999999,87528.8,20930.8,2024
SO - 0003012,Wholesale,WARE-NMK1003,2019-02-04,2019-05-07,2019-05-30,2019-06-09,5,0.075,2528.65,3463.9,92,23,10,125,0.2671217843513337,16020.5375,17319.5,12643.25,259.7925,1.3356089217566685,625.0,1.369861388487874,0.02003413382635003,0.0,-0.3550422678826752,1.0528788929710788,1.000334484797589,1.182248448591664,0.4914219241299007,-0.14101223443793312,1107,4887,486,135,2.025,68273.55,93525.3,2484,621,7421,738,205,3.0749999999999997,103674.65000000001,142019.9,3772,943,3258,905,13.575,457685.65,626965.9,16652,4163,90,1.3499999999999999,45515.700000000004,62350.200000000004,1656,414,0.375,12643.25,17319.5,460,115,189.64875,259.7925,6.8999999999999995,1.7249999999999999,232635.80000000002,58158.950000000004,318678.8,79669.7,2116
SO - 0003013,In-Store,WARE-NBV1002,2019-02-04,2019-05-07,2019-05-23,2019-05-31,6,0.075,500.69,944.7,92,16,8,116,0.7452865046236196,5243.085000000001,5668.200000000001,3004.14,70.8525,4.471719027741718,696.0,1.886796221214347,0.05589648784677147,0.0,-0.3550422678826752,-0.13086518145451217,-0.17922045626994818,-0.3068222954846932,-0.7896430309891659,1.2251881054825904,35,435,180,30,0.375,2503.45,4723.5,460,80,609,252,42,0.525,3504.83,6612.900000000001,644,112,3132,522,6.5249999999999995,43560.03,82188.90000000001,8004,1392,216,2.6999999999999997,18024.84,34009.200000000004,3312,576,0.44999999999999996,3004.14,5668.200000000001,552,96,37.55175,70.8525,6.8999999999999995,1.2,46063.48,8011.04,86912.40000000001,15115.2,1472
SO - 0003014,Online,WARE-XYS1001,2019-02-04,2019-05-07,2019-05-19,2019-05-27,2,0.075,2039.61,3289.7,92,12,8,112,0.49193840979402925,6085.945,6579.4,4079.22,246.72749999999996,0.9838768195880585,224.0,1.612906388966439,0.036895380734552195,0.0,-0.3550422678826752,0.01490662592041878,-0.03410128811255455,-0.017466302942310205,0.43657282904047967,-0.42946749503572046,486,756,378,36,1.3499999999999999,36712.979999999996,59214.6,1656,216,1134,567,54,2.025,55069.469999999994,88821.9,2484,324,882,84,3.15,85663.62,138167.4,3864,504,42,1.575,42831.81,69083.7,1932,252,0.15,4079.22,6579.4,184,24,152.97074999999998,246.72749999999996,6.8999999999999995,0.8999999999999999,187644.12,24475.32,302652.39999999997,39476.399999999994,1104
SO - 0003015,In-Store,WARE-NMK1003,2019-02-04,2019-05-07,2019-06-01,2019-06-08,5,0.05,1802.97,2613.0,92,25,7,124,0.3768115942028985,12411.75,13065.0,9014.85,130.65,1.8840579710144925,620.0,1.4492753623187602,0.018840579710144925,0.0,-1.1667839207886594,0.7630412468910701,0.6817935449008861,0.8008605301789706,-0.21184860933603875,0.21859535709173597,414,1089,126,45,0.45,16226.73,23517.0,828,225,5566,644,230,2.3000000000000003,82936.62,120198.0,4232,1150,1694,605,6.050000000000001,218159.37,316173.0,11132,3025,70,0.7000000000000001,25241.58,36582.0,1288,350,0.25,9014.85,13065.0,460,125,90.14850000000001,130.65,4.6000000000000005,1.25,165873.24,45074.25,240396.0,65325.0,2300
SO - 0003016,In-Store,WARE-UHY1004,2019-02-04,2019-05-08,2019-05-30,2019-06-02,4,0.075,2954.97,3993.2,93,22,3,118,0.24999915396772227,14774.84,15972.8,11819.88,299.48999999999995,0.9999966158708891,472.0,1.351350436721816,0.018749936547579168,0.0,-0.3550422678826752,0.9596445739494823,0.90734240214144,1.1046916684184025,0.6443467417521256,-0.4149513898186406,24,1680,280,32,0.6,23639.76,31945.6,744,176,630,105,12,0.22499999999999998,8864.91,11979.599999999999,279,66,7350,840,15.75,620543.7,838572.0,19530,4620,140,2.625,103423.95,139762.0,3255,770,0.3,11819.88,15972.8,372,88,221.62274999999997,299.48999999999995,6.975,1.65,274812.20999999996,65009.34,371367.6,87850.4,2046
SO - 0003017,Online,WARE-PUJ1005,2019-02-04,2019-05-08,2019-06-03,2019-06-06,3,0.05,2540.91,3343.3,93,26,3,122,0.24999901610053107,9528.405,10029.900000000001,7622.73,167.16500000000002,0.7499970483015932,366.0,1.3157884380005072,0.012499950805026555,0.0,-1.1667839207886594,0.475301869451472,0.39625031583638015,0.6191330396163407,0.03357822148302919,-0.657386383010772,60,6380,400,60,1.0,50818.2,66866.0,1860,520,957,60,9,0.15000000000000002,7622.73,10029.900000000001,279,78,6380,957,15.950000000000001,810550.2899999999,1066512.7,29667,8294,60,1.0,50818.2,66866.0,1860,520,0.15000000000000002,7622.73,10029.900000000001,279,78,127.0455,167.16500000000002,4.65,1.3,236304.62999999998,66063.66,310926.9,86925.8,2418
SO - 0003018,In-Store,WARE-PUJ1005,2019-02-04,2019-05-08,2019-05-18,2019-05-19,8,0.075,758.57,1025.1,93,10,1,104,0.2500065913495128,7585.74,8200.8,6068.56,76.8825,2.0000527307961025,832.0,1.35135847713443,0.01875049435121346,0.0,-0.3550422678826752,0.23692661033287649,0.1870015556259165,0.37967843238369825,-0.7150837219025378,0.2842194808570121,30,924,78,24,0.22499999999999998,2275.71,3075.2999999999997,279,30,3080,260,80,0.75,7585.700000000001,10251.0,930,100,8008,2464,23.099999999999998,233639.56000000003,315730.8,28644,3080,208,1.95,19722.82,26652.6,2418,260,0.6,6068.56,8200.8,744,80,56.89275,76.8825,6.975,0.75,70547.01000000001,7585.700000000001,95334.29999999999,10251.0,930
SO - 0003019,Distributor,WARE-NMK1003,2019-02-04,2019-05-08,2019-05-28,2019-06-03,3,0.075,211.32,254.6,93,20,6,119,0.11444728374029908,744.0015000000001,857.6,633.96,19.095,0.3433418512208972,357.0,1.204816706989063,0.00858354628052243,0.0,-0.3550422678826752,-1.7453914121882859,-1.7386657337172247,-1.5803653778676157,-1.8798881782816534,-1.1562823007923602,1128,4728,72,72,1.7999999999999998,5071.68,6110.4,2232,480,9259,141,141,3.525,9932.039999999999,11966.199999999999,4371,940,591,591,14.774999999999999,41630.04,50156.2,18321,3940,9,0.22499999999999998,633.96,763.8,279,60,0.22499999999999998,633.96,763.8,279,60,15.848999999999998,19.095,6.975,1.5,19652.76,4226.4,23677.8,5092.0,1860
SO - 0003020,Wholesale,WARE-XYS1001,2019-02-04,2019-05-08,2019-05-28,2019-06-06,8,0.075,798.24,1078.7,93,20,9,122,0.24999686810984179,7982.380000000001,8629.6,6385.92,80.9025,1.9999749448787343,976.0,1.3513479655239837,0.018749765108238132,0.0,-0.3550422678826752,0.28944244903744937,0.23931373620635354,0.4324665503717889,-0.668162239264391,0.2841764924407519,243,702,1053,216,2.025,21552.48,29124.9,2511,540,234,351,72,0.6749999999999999,7184.16,9708.300000000001,837,180,1014,208,1.95,20754.24,28046.2,2418,520,312,2.925,31131.36,42069.3,3627,780,0.6,6385.92,8629.6,744,160,59.867999999999995,80.9025,6.975,1.5,74236.32,15964.8,100319.1,21574.0,1860
SO - 0003021,In-Store,WARE-NMK1003,2019-02-04,2019-05-08,2019-05-22,2019-05-23,8,0.1,421.97,897.8,93,14,1,108,0.9148754650804558,6464.16,7182.4,3375.76,89.78,6.800000000000002,864.0,2.1276394056444468,0.09148754650804558,0.0,0.2379668888183211,0.07487928275068893,0.05294951033095728,-0.1981485796442193,-0.5713564670690375,1.731406340857918,36,400,116,32,0.4,1687.88,3591.2,372,56,900,261,72,0.9,3797.7300000000005,8080.2,837,126,2900,800,10.0,42197.0,89780.0,9300,1400,232,2.9000000000000004,12237.130000000001,26036.199999999997,2697,406,0.8,3375.76,7182.4,744,112,42.197,89.78,9.3,1.4000000000000001,39243.21,5907.58,83495.4,12569.199999999999,1302
SO - 0003022,Distributor,WARE-NBV1002,2019-02-04,2019-05-08,2019-05-28,2019-06-04,3,0.05,1956.4,2680.0,93,20,7,120,0.30136986301369856,7638.0,8040.0,5869.200000000001,134.0,0.9041095890410957,360.0,1.3698630136985601,0.015068493150684929,0.0,-1.1667839207886594,0.24397547815453047,0.16679465434252624,0.34531597377695594,-0.18697798595855641,-0.5034291223148811,525,1554,798,63,1.05,41084.4,56280.0,1953,420,1850,950,75,1.25,48910.0,67000.0,2325,500,2812,222,3.7,144773.6,198320.0,6882,1480,114,1.9000000000000001,74343.2,101840.0,3534,760,0.15000000000000002,5869.200000000001,8040.0,279,60,97.82000000000001,134.0,4.65,1.0,181945.2,39128.0,249240.0,53600.0,1860
SO - 0003023,In-Store,WARE-MKL1006,2019-02-04,2019-05-08,2019-05-14,2019-05-16,4,0.15,2237.13,5326.5,93,6,2,101,1.0238095238095235,18110.1,21306.0,8948.52,798.975,4.095238095238094,404.0,2.3809523809522743,0.12500000000000003,0.0,0.9975260600959536,1.196458071820498,1.2440626319369141,0.7927581466986453,1.7731978602337408,1.1191687094357297,119,2450,21,28,1.05,15659.91,37285.5,651,42,5950,51,68,2.55,38031.21,90550.5,1581,102,1050,1400,52.5,782995.5,1864275.0,32550,2100,12,0.44999999999999996,6711.39,15979.5,279,18,0.6,8948.52,21306.0,372,24,335.5695,798.975,13.95,0.8999999999999999,208053.09,13422.78,495364.5,31959.0,558
SO - 0003024,In-Store,WARE-NMK1003,2019-02-04,2019-05-09,2019-05-13,2019-05-19,4,0.05,147.94,214.4,94,4,6,104,0.37677436798702185,814.72,857.6,591.76,18.09,1.5070974719480874,416.0,1.4492361768274646,0.018838718399351095,0.0,-1.1667839207886594,-1.6812127583501988,-1.7386657337172247,-1.6298276089092292,-1.9204842120434626,-0.01858477796806852,44,400,124,16,0.2,591.76,857.6,376,16,1100,341,44,0.55,1627.34,2358.4,1034,44,3100,400,5.0,14794.0,21440.0,9400,400,124,1.55,4586.14,6646.400000000001,2914,124,0.2,591.76,857.6,376,16,7.397,10.72,4.7,0.2,13906.36,591.76,20153.600000000002,857.6,376
SO - 0003025,Wholesale,WARE-XYS1001,2019-02-04,2019-05-09,2019-05-12,2019-05-13,3,0.05,461.5,1098.8,94,3,1,98,1.1951283014260554,3131.5799999999995,3296.3999999999996,1384.5,54.94,3.7856554712892736,294.0,2.38093174431151,0.06309425785482123,0.0,-1.1667839207886594,-0.6083119388680286,-0.6777317128853162,-0.980045119184123,-1.016834663834944,1.0247359587438059,775,1325,825,75,1.25,11537.5,27470.0,2350,75,1643,1023,93,1.55,14306.5,34062.799999999996,2914,93,1749,159,2.6500000000000004,24459.5,58236.399999999994,4982,159,99,1.6500000000000001,15229.5,36260.4,3102,99,0.15000000000000002,1384.5,3296.3999999999996,282,9,23.075000000000003,54.94,4.7,0.15000000000000002,43381.0,1384.5,103287.2,3296.3999999999996,282
SO - 0003026,Wholesale,WARE-NMK1003,2019-02-04,2019-05-09,2019-05-13,2019-05-16,2,0.05,1228.31,1949.7,94,4,3,101,0.5079377355879217,3704.43,3899.4,2456.62,97.48500000000001,1.0158754711758433,202.0,1.5873028795661042,0.025396886779396083,0.0,-1.1667839207886594,-0.4570810794395686,-0.5279828158418516,-0.48966842173965436,-0.49389417651432554,-0.4007879947912155,1161,3969,297,54,1.35,33164.369999999995,52641.9,2538,108,6321,473,86,2.15,52817.329999999994,83837.1,4042,172,1617,294,7.3500000000000005,180561.56999999998,286605.9,13818,588,22,0.55,13511.41,21446.7,1034,44,0.1,2456.62,3899.4,188,8,61.4155,97.48500000000001,4.7,0.2,115461.14,4913.24,183271.80000000002,7798.8,376
SO - 0003027,Online,WARE-NBV1002,2019-02-04,2019-05-09,2019-05-24,2019-06-03,7,0.2,640.39,1085.4,94,15,10,119,0.3559237339746095,6078.240000000002,7597.800000000001,4482.73,217.08000000000004,2.4914661378222664,833.0,1.6949046674679968,0.07118474679492191,0.0,1.4194088442496877,0.013652811465152384,0.10943250295495234,0.07460535052446364,0.30195220268723516,0.5320861386020878,416,1136,112,112,3.2,10246.24,17366.4,1504,240,1846,182,182,5.2,16650.14,28220.4,2444,390,497,497,14.200000000000001,45467.69,77063.40000000001,6674,1065,49,1.4000000000000001,4482.73,7597.800000000001,658,105,1.4000000000000001,4482.73,7597.800000000001,658,105,128.078,217.08000000000004,18.8,3.0,60196.659999999996,9605.85,102027.6,16281.000000000002,1410
SO - 0003028,Online,WARE-UHY1004,2019-02-04,2019-05-09,2019-05-18,2019-05-19,8,0.15,1176.12,1755.4,94,9,1,104,0.2686545590585997,11936.720000000001,14043.2,9408.96,263.31,2.1492364724687976,832.0,1.4925347753629314,0.04029818385878995,0.0,0.9975260600959536,0.7197808620136142,0.7619722994973387,0.8479918365583758,0.5057738643865859,0.36430613755531094,221,3553,374,136,2.55,19994.039999999997,29841.800000000003,1598,153,2717,286,104,1.95,15289.559999999998,22820.2,1222,117,4598,1672,31.349999999999998,245809.08,366878.60000000003,19646,1881,176,3.3,25874.64,38618.8,2068,198,1.2,9408.96,14043.2,752,72,176.41799999999998,263.31,14.1,1.3499999999999999,110555.27999999998,10585.079999999998,165007.6,15798.6,846
SO - 0003029,In-Store,WARE-PUJ1005,2019-02-04,2019-05-09,2019-05-31,2019-06-03,7,0.05,1022.69,1929.6,94,22,3,119,0.7924493248198377,12831.839999999998,13507.199999999999,7158.83,96.48,5.547145273738863,833.0,1.8867887629680655,0.03962246624099189,0.0,-1.1667839207886594,0.8001590836854059,0.7186383565339906,0.5523341125816413,-0.5036877783929061,1.4857078377770612,44,3542,110,77,0.55,11249.59,21225.6,1034,242,1288,40,28,0.2,4090.76,7718.4,376,88,3220,2254,16.1,329306.18,621331.2,30268,7084,70,0.5,10226.900000000001,19296.0,940,220,0.35000000000000003,7158.83,13507.199999999999,658,154,51.1345,96.48,4.7,1.1,96132.86,22499.18,181382.4,42451.2,2068
SO - 0003030,Wholesale,WARE-UHY1004,2019-02-04,2019-05-09,2019-06-03,2019-06-04,6,0.1,153.5,214.4,94,25,1,120,0.13921824104234531,1049.2200000000003,1165.8000000000002,921.0,19.430000000000003,0.8353094462540719,720.0,1.2657980456017814,0.013921824104234532,0.0,0.2379668888183211,-1.497289052379889,-1.5171542704434984,-1.302581800904062,-1.8667543101375201,-0.570252602678062,1222,5642,208,156,2.6,3991.0,5574.400000000001,2444,650,10199,376,282,4.7,7214.5,10076.800000000001,4418,1175,1736,1302,21.700000000000003,33309.5,46524.8,20398,5425,48,0.8,1228.0,1715.2,752,200,0.6000000000000001,921.0,1286.4,564,150,15.350000000000001,21.44,9.4,2.5,14429.0,3837.5,20153.600000000002,5360.0,2350
SO - 0003031,Online,WARE-PUJ1005,2019-02-04,2019-05-09,2019-05-29,2019-06-02,2,0.15,180.77,254.6,94,20,4,118,0.19715660784422184,744.0015000000001,857.6,490.94700000000006,38.19,0.3943132156884437,236.0,1.408419538639482,0.029573491176633274,0.0,0.9975260600959536,-1.7453914121882859,-1.7386657337172247,-1.7612413241584624,-1.328578570747238,-1.0844818770907076,799,4471,102,34,2.55,3073.09,4328.2,1598,340,12361,282,94,7.05,8496.19,11966.199999999999,4418,940,1578,526,39.449999999999996,47542.51,66959.8,24722,5260,12,0.8999999999999999,1084.6200000000001,1527.6,564,120,0.3,361.54,509.2,188,40,27.1155,38.19,14.1,3.0,16992.38,3615.4,23932.399999999998,5092.0,1880
SO - 0003032,In-Store,WARE-MKL1006,2019-02-04,2019-05-09,2019-05-21,2019-05-24,4,0.15,948.12,1788.9,94,12,3,109,0.60376851031515,6082.26,7155.6,3792.48,268.335,2.4150740412606,436.0,1.8867864827235068,0.09056527654727249,0.0,0.9975260600959536,0.01430714130327369,0.04921262710119777,-0.08767819548618046,0.5259867120367655,0.496386193480736,40,1400,84,16,0.6,3792.48,7155.6,376,48,3500,210,40,1.5,9481.2,17889.0,940,120,7350,1400,52.5,331842.0,626115.0,32900,4200,84,3.15,19910.52,37566.9,1974,252,0.6,3792.48,7155.6,376,48,142.218,268.335,14.1,1.7999999999999998,89123.28,11377.44,168156.6,21466.800000000003,1128
SO - 0003033,In-Store,WARE-MKL1006,2019-02-04,2019-05-10,2019-06-03,2019-06-08,6,0.1,1124.6,2499.1,95,24,5,124,0.9999911079494934,13495.14,14994.599999999999,6747.599999999999,249.91,5.9999466476969605,744.0,2.222212342165906,0.09999911079494934,0.0,0.2379668888183211,0.8567467917295144,0.8356001414981121,0.48999688543319136,0.45016479135308385,1.580524196921171,282,2100,240,36,0.6000000000000001,6747.599999999999,14994.599999999999,570,144,16450,1880,282,4.7,52856.2,117457.7,4465,1128,14000,2100,35.0,393609.99999999994,874685.0,33250,8400,240,4.0,44984.0,99964.0,3800,960,0.6000000000000001,6747.599999999999,14994.599999999999,570,144,112.46,249.91,9.5,2.4000000000000004,106836.99999999999,26990.399999999998,237414.5,59978.399999999994,2280
SO - 0003034,Online,WARE-NMK1003,2019-02-04,2019-05-10,2019-06-05,2019-06-09,7,0.05,2588.68,3195.9,95,26,4,125,0.17283905310814787,21252.734999999997,22371.3,18120.76,159.79500000000002,1.2098733717570351,875.0,1.2345674243243185,0.008641952655407395,0.0,-1.1667839207886594,1.3882370682711882,1.302690731801889,1.6110248601459538,-0.011878096610318273,-0.2377966728761829,392,2688,406,98,0.7000000000000001,36241.52,44742.6,1330,364,5376,812,196,1.4000000000000001,72483.04,89485.2,2660,728,5568,1344,9.600000000000001,497026.55999999994,613612.8,18240,4992,203,1.4500000000000002,75071.72,92681.1,2755,754,0.35000000000000003,18120.76,22371.3,665,182,129.434,159.79500000000002,4.75,1.3,245924.59999999998,67305.68,303610.5,83093.40000000001,2470
SO - 0003035,Wholesale,WARE-NMK1003,2019-02-04,2019-05-10,2019-05-12,2019-05-15,5,0.075,1843.04,4006.6,95,3,3,100,1.0108652009723067,18530.525,20033.0,9215.2,300.495,5.054326004861533,500.0,2.1739083253753484,0.075814890072923,0.0,-0.3550422678826752,1.2236561530715662,1.1707044827443756,0.825032498862632,0.6479810538826023,1.37319367145708,1092,3536,936,130,1.95,47919.04,104171.59999999999,2470,78,5712,1512,210,3.15,77407.68,168277.19999999998,3990,126,4896,680,10.2,250653.44,544897.6,12920,408,180,2.6999999999999997,66349.44,144237.6,3420,108,0.375,9215.2,20033.0,475,15,138.22799999999998,300.495,7.125,0.22499999999999998,175088.8,5529.12,380627.0,12019.8,285
SO - 0003036,In-Store,WARE-PUJ1005,2019-02-04,2019-05-10,2019-05-14,2019-05-17,5,0.15,129.44,214.4,95,4,3,102,0.5741040792985131,825.775,971.5,524.6,29.145,2.870520396492566,510.0,1.851887152114133,0.08611561189477697,0.0,0.9975260600959536,-1.6716046800317161,-1.6500548132524897,-1.715036654585814,-1.5502986217253807,0.696422383676107,62,654,70,10,0.3,258.88,428.8,190,8,10137,1085,155,4.6499999999999995,4012.64,6646.400000000001,2945,124,11445,1635,49.05,42326.88,70108.8,31065,1308,175,5.25,4530.4,7504.0,3325,140,0.75,647.2,1072.0,475,20,19.416,32.16,14.25,0.6,12296.8,517.76,20368.0,857.6,380
SO - 0003037,In-Store,WARE-PUJ1005,2019-02-04,2019-05-10,2019-05-17,2019-05-22,1,0.3,407.36,1018.4,95,7,5,107,0.7499999999999999,744.0015000000001,1018.4,490.94700000000006,305.52,0.7499999999999999,118.0,2.3809588318433983,0.12500000000000003,0.0,1.799423038740718,-1.7453914121882859,-1.6160725477978028,-1.7612413241584624,0.6659936672188368,-0.6573832812492288,175,2142,196,7,2.1,2851.52,7128.8,665,49,7650,700,25,7.5,10184.0,25460.0,2375,175,8568,306,91.8,124652.16,311630.39999999997,29070,2142,28,8.4,11406.08,28515.2,2660,196,0.3,407.36,1018.4,95,7,122.208,305.52,28.5,2.1,38699.200000000004,2851.52,96748.0,7128.8,665
SO - 0003038,Online,WARE-NMK1003,2019-02-04,2019-05-10,2019-05-31,2019-06-01,1,0.15,129.44,214.4,95,21,1,117,0.5178882624295233,744.0015000000001,857.6,490.94700000000006,26.13,0.5178882624295233,118.0,1.7857508969740792,0.0776832393644285,0.0,0.9975260600959536,-1.7453914121882859,-1.7386657337172247,-1.7612413241584624,-1.6374461415817467,-0.9226723979722599,459,2771,663,17,2.55,2200.48,3644.8,1615,357,4401,1053,27,4.05,3494.88,5788.8,2565,567,6357,163,24.45,21098.72,34947.200000000004,15485,3423,39,5.85,5048.16,8361.6,3705,819,0.15,129.44,214.4,95,21,19.416,32.16,14.25,3.15,12296.8,2718.24,20368.0,4502.400000000001,1995
